video_id,umap_0,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10,umap_11,umap_12,umap_13,umap_14,umap_15,umap_16,umap_17,umap_18,umap_19
7175864609029491974,-5.946784,20.067207,8.014166,6.007735,33.1916,4.8158693,2.1839197,21.814737,17.497377,5.5020704,6.5086827,3.4220605,-3.419689,24.95553,11.926891,5.123315,-20.547045,0.68465,10.064731,-10.996099
7175881254233967878,-6.3506165,20.596079,8.099147,6.1751595,33.33541,4.391596,2.536822,22.335684,17.705807,4.6267924,6.2162004,3.0994134,-3.3503993,24.770563,11.760018,4.9938703,-20.348886,0.94732624,9.613591,-11.227645
7176549919933664517,-6.2740107,20.71895,8.057526,6.0553255,33.353596,5.3053737,1.8239293,21.683207,17.975985,3.8429067,6.779036,3.2662816,-3.7516718,24.264145,11.885435,4.64141,-20.255386,1.4048767,9.775456,-11.39982
7176635190469512453,-5.8913403,19.972404,8.377296,5.889006,33.029953,5.437827,2.1435087,21.535524,17.59419,5.397335,6.721056,3.2038684,-3.417433,25.005846,12.289281,5.15791,-20.50588,1.1546993,10.3392315,-10.920964
7176917454893911301,-5.9117894,20.296204,8.140243,6.1239924,32.998974,4.234356,2.3449135,22.117722,17.49669,5.462957,6.5399275,3.2940402,-3.376595,25.004078,11.765863,5.238373,-20.661951,0.540092,10.196426,-10.821247
7177404002508803334,-6.0212007,20.347202,8.816675,6.108835,33.048225,4.8382163,2.8866878,22.031841,18.103283,5.1692247,6.8124337,2.855532,-3.1832156,25.082823,12.335773,5.5324955,-21.026546,1.0327115,10.459284,-10.731682
7177417414542429445,-6.1997237,20.395819,8.471489,6.1608725,33.17241,4.475615,2.795423,22.37952,17.661312,5.101709,6.1870837,2.953488,-3.227824,25.01453,11.974783,5.323279,-20.556168,1.0711882,9.895285,-10.875032
7177655896699325702,-6.017481,20.08409,8.212889,5.9686284,32.976173,4.734234,2.2248082,21.952967,17.287716,5.3918257,6.3474164,3.1350935,-3.3402648,25.123358,11.9818,5.057311,-20.123322,0.9105191,10.088995,-11.063167
7179319229924084997,-5.9294906,19.93452,8.073492,6.01873,33.155735,4.639146,2.107707,21.99167,17.287825,5.6593504,6.2182198,3.5020647,-3.4644032,24.983051,11.759158,5.226811,-20.351028,0.6240385,10.025324,-10.952258
7179637090932509958,-6.0768404,20.037064,7.986333,5.972027,33.221474,4.8337326,1.6460596,21.834108,17.420761,4.9343705,6.351916,3.5826375,-3.6868312,24.67914,11.607671,4.893961,-19.923573,0.60028094,9.945791,-11.402627
7179688144382512390,-6.0252156,20.30963,8.600777,6.123006,33.070847,4.6011224,2.8628588,22.15204,17.859083,5.3753424,6.5851684,2.95013,-3.1656482,25.136152,12.182365,5.485632,-20.918245,0.91659904,10.280511,-10.733196
7181547992061676805,-6.333916,20.222828,8.491747,6.0560513,33.395737,5.100645,2.3358653,22.128036,17.798262,4.6027813,6.124668,3.1686404,-3.47602,24.693668,11.937266,5.1741385,-20.183525,1.2259909,9.761951,-11.259867
7182218891702127877,-6.0168753,20.261719,8.292931,6.152515,32.991985,4.065064,2.3925674,22.402271,17.362265,5.3886657,6.1717176,3.241852,-3.3765216,25.011915,11.627232,5.32079,-20.413435,0.61704314,10.057043,-10.839866
7182978974253944069,-6.5310764,20.557146,8.435324,6.0787115,33.391777,4.9664555,2.551925,22.177958,17.955694,4.1358137,6.282182,2.857322,-3.3347094,24.749598,12.058533,4.948989,-20.013735,1.3474965,9.658349,-11.54111
7182983364293430533,-6.0500817,21.07157,7.9103537,6.1859555,33.21311,4.994193,2.3020673,21.663332,18.09071,4.2633553,7.1857095,3.1182833,-3.55808,24.3847,12.068801,4.7552347,-21.153858,1.4588553,9.938866,-10.788729
7183009043407965445,-5.921008,20.448246,8.309585,6.024886,33.13068,5.315114,2.2608588,21.474463,18.117289,4.839677,7.2292986,3.1660473,-3.4763029,24.719183,12.288605,5.075816,-21.00844,1.0959907,10.402931,-10.900411
7183332234605268250,-6.24805,20.06171,8.997551,5.988526,33.27222,5.4215846,2.7188318,21.969578,18.133093,4.852978,6.4637074,2.892734,-3.2557182,24.994375,12.414677,5.5194535,-20.492355,1.3156002,10.247708,-11.134036
7183477138249485594,-6.008619,20.601875,8.165467,6.0271673,33.015045,5.1261673,2.3375173,21.670534,17.755785,4.816225,6.9162345,2.9963503,-3.387642,24.811516,12.241796,4.917054,-20.754248,1.4306536,10.123044,-10.850366
7183681305203330309,-6.2982106,20.806086,8.465405,6.1120677,33.225292,5.172335,2.596958,21.920208,18.11499,4.1675377,6.7699037,2.7907383,-3.3762968,24.652458,12.267814,4.982062,-20.603268,1.6731968,9.932276,-11.07918
7184090635018784005,-6.1811347,20.323742,8.380393,6.167342,33.27193,4.4905343,2.8320801,22.388489,17.6607,5.2857957,6.104444,3.0893364,-3.2197084,24.99453,11.942371,5.4000587,-20.751156,1.001491,9.815857,-10.792165
7184457014217657606,-5.971831,20.037428,8.737904,5.9260125,32.940617,5.297256,2.5629013,21.789906,17.726831,5.3976207,6.633944,2.9251394,-3.2235353,25.180777,12.432627,5.404921,-20.651667,1.2940999,10.428725,-10.800949
7184459390143974662,-6.3104386,20.571186,8.736275,6.0543528,33.171783,5.259704,2.7263074,21.961815,18.09641,4.3742404,6.6651115,2.6779344,-3.2688942,24.86694,12.405134,5.1551666,-20.450983,1.6485192,10.075134,-11.12934
7184460864404229381,-5.889558,19.656658,8.82331,5.799119,33.017567,5.772375,2.3566432,21.468708,17.795055,5.6263785,6.7534785,3.0893757,-3.2760742,25.235846,12.588762,5.4881873,-20.54547,1.1671882,10.634123,-10.96026
7184475894335950085,-5.9474497,19.665182,8.938623,5.825297,33.02661,5.738081,2.5551176,21.667158,17.721985,5.6932955,6.4889917,3.0127509,-3.207048,25.275024,12.597644,5.617188,-20.607515,1.3826208,10.499637,-10.810733
7184831364422814981,-6.010942,19.941435,9.00766,5.9389215,33.042408,5.354792,2.7092204,21.791916,18.081755,5.326446,6.7701406,2.911469,-3.1827922,25.198946,12.525445,5.6188493,-20.781637,1.0796616,10.624004,-10.916297
7184844462525287685,-6.070371,20.74566,7.965837,6.1175537,33.353302,5.248571,1.8751419,21.54651,18.117388,4.156871,7.085076,3.3986137,-3.7815137,24.211624,11.89506,4.73247,-20.814964,1.1830009,9.960878,-11.073889
7185200340310969605,-6.0140796,20.451954,8.417799,6.2012005,32.903877,4.017326,2.4045892,22.457525,17.462591,5.1418023,6.277379,3.1539807,-3.4257083,24.900015,11.608271,5.3259196,-20.534851,0.76926696,10.119881,-10.712184
7185872343988702470,-6.074452,20.382175,8.521413,6.1387568,33.0506,4.4552984,2.862468,22.253029,17.75265,5.3114104,6.4725404,2.921286,-3.15609,25.136953,12.10154,5.412318,-20.807865,0.9442817,10.166242,-10.763428
7187436390131453190,-6.3171563,20.234522,8.40619,6.0763144,33.44962,5.136558,2.620901,22.192633,17.70242,4.929673,5.9751196,3.1284668,-3.342888,24.793203,12.048743,5.253126,-20.491886,1.4188503,9.59772,-10.995222
7187448552354794758,-6.1536493,20.134098,8.250471,6.081811,33.324596,4.7867885,2.5546436,22.209946,17.487442,5.371726,6.004135,3.2496681,-3.3209898,24.945639,11.928,5.300147,-20.526854,1.0748814,9.733001,-10.887914
7188189006851575046,-5.881337,20.366896,8.253389,6.133086,32.95473,4.274733,2.509548,22.096851,17.648548,5.490479,6.701929,3.2000349,-3.3169224,25.041191,11.890769,5.3474846,-20.904165,0.6062745,10.333685,-10.715251
7188587993752702213,-6.0369616,20.543623,7.8721833,6.089621,33.350815,5.1248107,1.7126173,21.594627,17.897902,4.400198,6.8851504,3.554093,-3.820648,24.263023,11.737094,4.7407546,-20.618458,0.9580727,9.919803,-11.129505
7189175939098561798,-6.444796,20.399326,8.115016,6.0587683,33.427917,4.8352757,2.3209603,22.139835,17.696068,4.4597797,6.155812,3.129532,-3.406113,24.737507,11.851727,4.8592625,-19.986256,1.053423,9.546628,-11.529442
7189927984172666118,-6.032318,20.443394,8.121918,6.142327,33.224022,4.8157163,2.074515,22.045155,17.583216,4.8634214,6.3490148,3.438128,-3.6627207,24.488688,11.679288,5.0899787,-20.697876,1.1594206,9.824085,-10.742943
7189955800851320070,-6.4481792,20.504528,8.255882,6.0919266,33.36091,4.774112,2.537483,22.22726,17.75411,4.4557943,6.182661,2.9681776,-3.3204026,24.807087,11.951677,4.9525924,-20.114977,1.2084368,9.60152,-11.396368
7190283346373610757,-6.380828,20.141369,8.051688,5.9913583,33.410446,4.8244877,2.126335,22.05609,17.56238,4.716636,6.116278,3.2843754,-3.4326155,24.827194,11.7845545,4.868281,-19.804094,0.7593304,9.635943,-11.652721
7190456972418862342,-6.167877,19.96839,8.966881,6.0750103,33.33566,5.0380845,2.787723,22.163296,18.150778,5.173508,6.3631096,3.104132,-3.2638369,24.99196,12.196684,5.7371917,-20.784826,0.8814181,10.281884,-10.968577
7190655063470116101,-6.169496,19.91712,8.142189,5.963891,33.235252,4.7700696,1.8101419,22.035156,17.321918,5.036898,6.040082,3.4998646,-3.5902746,24.815123,11.614878,5.0305285,-19.735405,0.6563708,9.859066,-11.449157
7191515883330669830,-6.253996,20.73086,8.242408,6.2412686,33.32317,4.466138,2.4533908,22.271164,17.964506,4.415226,6.469837,3.1761324,-3.5017319,24.53388,11.723221,5.097232,-20.686766,0.9910404,9.7953615,-11.026126
7191848035784117510,-5.954381,20.004549,8.777521,5.899098,32.99302,5.474615,2.5390801,21.596344,17.956375,5.315776,6.9066954,2.9310555,-3.2272418,25.171356,12.557394,5.396659,-20.71516,1.1706026,10.589928,-10.933921
7191884217595219206,-6.0252976,20.449627,8.436257,6.2071676,32.996082,4.0650725,2.5946863,22.392036,17.676092,5.196228,6.4352727,3.1215591,-3.3312428,24.965984,11.748858,5.402407,-20.727829,0.66446674,10.1887865,-10.764168
7191896362630302981,-6.2634172,20.03464,8.070336,5.950783,33.331505,4.972084,1.6822075,21.911278,17.471626,4.6357408,6.1620364,3.4960067,-3.6689048,24.645926,11.632496,4.8428745,-19.64057,0.75215685,9.76839,-11.646896
7192172787723783430,-6.208458,20.057314,8.008739,5.972137,33.299522,4.820929,1.9741038,21.93658,17.45828,4.971729,6.235922,3.3947043,-3.494465,24.844723,11.76097,4.9025245,-19.908958,0.6724462,9.807676,-11.487138
7192237337412177157,-5.9376216,19.986664,8.164703,6.0606914,33.094193,4.4217386,2.25306,22.15753,17.27186,5.710534,6.1511745,3.4210486,-3.4015076,25.052711,11.728122,5.3203263,-20.400255,0.601406,10.047873,-10.866412
7192254185969044742,-6.278645,20.450745,8.216066,6.012228,33.422565,5.597216,2.1941845,21.709496,17.873207,4.3590975,6.507732,3.1381826,-3.5529623,24.516285,12.157368,4.8453565,-20.373093,1.6249213,9.699061,-11.200537
7192298503878577413,-5.9618297,20.344746,8.502269,5.9973435,33.15935,5.467665,2.3433554,21.495647,18.207876,4.822043,7.165518,3.1179023,-3.4495485,24.745766,12.3795,5.183287,-20.993687,1.1657939,10.444974,-10.925743
7192617192850984198,-6.2043777,20.555622,8.100711,5.9733815,33.240295,5.3747544,2.0608363,21.538225,17.954752,4.284182,6.9328055,3.0988646,-3.5123024,24.622454,12.181129,4.711025,-20.326872,1.3038428,9.988274,-11.398505
7192709681280781574,-6.1734924,19.99331,8.668758,5.9874353,33.223408,5.1063466,2.4017951,22.009605,17.802235,5.04217,6.3167605,3.136856,-3.3646197,24.961594,12.1030035,5.375143,-20.296486,1.0082136,10.143892,-11.174782
7193338808870456582,-6.1721115,20.378391,8.256879,6.212185,33.238308,4.1644864,2.780354,22.530262,17.523098,5.3304586,6.002597,3.155024,-3.244555,24.988358,11.751739,5.3744154,-20.67763,0.84614396,9.748986,-10.785673
7193751547749223685,-5.812243,19.848185,8.659884,5.9231224,32.867542,5.0200486,2.5442514,21.807348,17.576395,5.9113855,6.641566,3.0787745,-3.1872358,25.353931,12.344282,5.55417,-20.731981,0.9137753,10.59656,-10.705349
7193808719287766278,-6.1534247,20.36105,8.610988,6.0763,33.05736,4.7638607,2.7289677,22.118233,17.797356,5.0049334,6.5171165,2.8253462,-3.2075086,25.087475,12.205833,5.274134,-20.497503,1.1401271,10.16542,-10.97822
7194859372227480838,-6.0791206,20.0612,8.661571,5.8974223,33.116665,5.6834965,2.4023983,21.654491,17.818167,5.0530133,6.603081,2.9895222,-3.3363533,24.966324,12.451713,5.2443433,-20.536058,1.514452,10.231303,-10.964693
7195215450970606853,-6.3159127,20.60531,8.382211,6.1665945,33.26286,4.6528864,2.5251904,22.265327,17.864552,4.461755,6.3489895,3.0089273,-3.405658,24.691679,11.874499,5.073998,-20.463293,1.1492513,9.789313,-11.10564
7195225752541875462,-5.9024096,20.028389,8.051166,6.0603127,33.08437,4.3820243,2.128454,22.07122,17.292513,5.6580987,6.290264,3.4878128,-3.4524074,25.00082,11.678243,5.234697,-20.406563,0.48335966,10.088601,-10.919385
7195607365813636357,-6.0416555,20.473606,8.354222,6.234986,32.991146,3.8872762,2.579066,22.518116,17.533983,5.235977,6.2715464,3.1527817,-3.3413672,24.96046,11.621874,5.375697,-20.656683,0.6365683,10.070779,-10.735914
7195937456271691014,-6.1003203,19.949594,9.010113,5.91565,33.23973,5.775312,2.4958131,21.615301,18.309689,4.8982263,6.841731,3.0263162,-3.3483586,24.914574,12.533392,5.510404,-20.734716,1.2151989,10.524455,-11.096922
7196711667420384517,-6.0636263,19.85983,8.597902,5.8943357,33.083794,5.315364,2.1592762,21.825201,17.56948,5.224858,6.339087,3.1952972,-3.4201584,24.997175,12.133682,5.282735,-20.194336,1.1149673,10.215649,-11.102136
7197080264625966341,-6.0531726,20.91896,7.9029675,6.219165,33.290432,4.7537456,2.2598789,21.822458,18.052214,4.431941,7.0020027,3.2897131,-3.595537,24.385803,11.862742,4.8741126,-21.106785,1.1038204,9.910229,-10.841143
7197086542479854854,-6.03364,20.394823,8.413857,6.1950707,33.030807,4.1033707,2.5564842,22.383583,17.649317,5.223556,6.3798213,3.1669002,-3.3451154,24.960526,11.730763,5.402588,-20.678856,0.6464597,10.154816,-10.802731
7197445468585037062,-6.2021914,20.609135,8.720278,6.201591,33.221188,4.7676415,2.7268465,22.188328,18.222986,4.5195827,6.675239,2.934137,-3.3735404,24.706913,12.07061,5.355175,-20.899918,1.1347892,10.149974,-10.883613
7197448084119506182,-5.8300843,19.685495,8.788638,5.8735948,32.865044,5.1788816,2.5337932,21.79984,17.537485,5.987176,6.532589,3.0621674,-3.1680272,25.425875,12.401835,5.622305,-20.588366,0.97078955,10.627866,-10.760138
7197470706416815365,-6.082015,19.948133,9.046803,5.9350395,33.120724,5.4831676,2.6501434,21.787573,18.164293,5.1171846,6.7277813,2.9335732,-3.2381139,25.092085,12.506895,5.59487,-20.712908,1.150891,10.55235,-11.009202
7198189694750838022,-6.1359005,19.99975,9.012403,5.928639,33.269165,5.7486873,2.4578743,21.617788,18.389109,4.739989,6.8867035,3.0329235,-3.3795643,24.8554,12.498051,5.4799585,-20.693905,1.172544,10.522557,-11.183986
7198194674354457861,-5.996764,20.004728,8.94576,5.9552546,33.043373,5.307973,2.6861796,21.762531,18.116474,5.2742095,6.8467326,2.9253705,-3.2010808,25.16153,12.50407,5.5689464,-20.831245,1.0335734,10.630901,-10.919456
7198558888940113158,-5.9981027,19.811754,9.040455,5.9411883,33.07362,5.2815413,2.6687765,21.8575,18.04311,5.4514847,6.6544266,3.009648,-3.2055998,25.21216,12.43681,5.7097964,-20.737062,0.92498803,10.634651,-10.928927
7198831282984324358,-6.4900885,20.509094,8.307427,6.090691,33.389965,4.865837,2.4350934,22.225574,17.787088,4.265735,6.149206,2.9800694,-3.394922,24.704744,11.909288,4.90815,-20.007513,1.259962,9.565256,-11.463623
7198947136300403974,-6.327346,20.293242,8.025732,6.1124544,33.402653,4.4475794,2.4525766,22.313108,17.521927,4.97833,6.002031,3.251278,-3.3356032,24.884062,11.724398,5.047527,-20.183374,0.7702182,9.563568,-11.304715
7199338065867934982,-5.9808917,20.837582,7.8276243,6.1341357,33.29133,5.1641684,2.0912287,21.517939,18.040617,4.466727,7.1663785,3.3365216,-3.6501017,24.344894,12.018115,4.759429,-21.129128,1.2806326,9.960386,-10.828389
7199586123952311557,-6.2072997,20.21186,8.871045,6.1308465,33.275623,4.871818,2.7020555,22.268614,18.040413,4.888497,6.3048897,3.046795,-3.3454976,24.855785,12.057125,5.570556,-20.657623,1.0616015,10.133632,-10.935785
7199677935949778181,-6.0683117,20.38111,8.75511,6.1339636,33.04477,4.6417637,2.909338,22.176441,17.994902,5.163202,6.652677,2.855232,-3.1677716,25.097254,12.226659,5.5100393,-20.932379,0.9961727,10.344804,-10.751789
7200418269629582597,-6.1644726,20.587534,8.233584,6.0763884,33.31697,5.425564,2.1610003,21.751371,17.913282,4.3638015,6.642489,3.1888833,-3.62377,24.40779,12.054824,4.9064865,-20.68885,1.5963466,9.81638,-10.934056
7201579247616494853,-6.0911603,20.546385,8.078888,6.2335815,33.16512,4.040991,2.5196006,22.39241,17.5729,5.128856,6.304888,3.257117,-3.3790722,24.835823,11.622053,5.2053223,-20.710056,0.68121254,9.858041,-10.830598
7201892299112992005,-6.168112,20.347687,8.801959,6.045799,33.022797,4.9783435,2.7762797,22.089636,17.879305,4.9286036,6.529355,2.7513678,-3.1955385,25.082638,12.32569,5.370358,-20.547245,1.3723764,10.237526,-10.923401
7202277032938540294,-6.047818,20.49663,8.298542,6.1847377,32.99769,4.1595435,2.6099503,22.369295,17.539442,5.2300873,6.3445897,3.093892,-3.299839,24.980345,11.788273,5.3019567,-20.717573,0.8685482,10.03168,-10.720761
7202313398300724485,-6.149196,20.22141,8.474294,6.1422715,33.19871,4.464452,2.8112726,22.41652,17.581554,5.4092126,6.0424247,3.0827298,-3.2074196,25.071524,11.942539,5.4769063,-20.67172,0.9843798,9.897067,-10.768644
7202617948983315717,-6.0538273,20.675024,8.335557,6.218892,33.053303,4.4330707,2.5251603,22.260553,17.722248,4.8669596,6.494092,3.0930429,-3.4355595,24.711077,11.816273,5.213848,-20.909784,1.1456053,9.992748,-10.609898
7202909898219326725,-5.9507976,20.012571,7.9475937,6.044951,33.140778,4.43314,1.8257817,22.046597,17.218359,5.4158473,6.1889777,3.631048,-3.6133657,24.82173,11.500616,5.093227,-20.137371,0.46807256,9.964935,-11.087798
7203019203857665286,-6.0601254,20.187155,8.774789,5.9576397,32.969788,5.3089714,2.6013038,21.849085,17.799706,5.110642,6.623934,2.8318608,-3.2403085,25.097004,12.431122,5.341105,-20.579355,1.45415,10.341894,-10.858853
7203048812351327494,-6.2613564,20.574327,8.567271,6.1391473,33.348026,5.1338687,2.3823502,21.962784,18.232664,4.197716,6.7083673,3.0662756,-3.5454094,24.489275,12.033841,5.1082373,-20.649492,1.2236836,10.011853,-11.126571
7203684040606633222,-6.0170417,20.04355,8.63164,5.9017935,32.90427,5.204965,2.563778,21.791233,17.576567,5.401414,6.592364,2.8195333,-3.1619506,25.305725,12.455658,5.2505417,-20.342001,1.2741927,10.362923,-10.969588
7203763760538897669,-6.229319,20.197365,8.545102,6.088396,33.233307,4.799818,2.8328474,22.353916,17.555693,5.2877803,5.9438586,2.9786522,-3.1890666,25.070347,12.088218,5.423322,-20.522264,1.3246853,9.787961,-10.825279
7203810617180933382,-6.0409846,20.090311,8.928364,5.9853563,33.07216,5.260337,2.6752124,21.828024,18.127182,5.1251063,6.8071723,2.9197147,-3.2358284,25.082214,12.441449,5.531429,-20.80148,1.0843264,10.546881,-10.930147
7204395621468392709,-6.2281475,20.383677,8.798692,6.0172987,33.208824,5.438627,2.6677449,21.847437,18.164299,4.5814705,6.717834,2.813377,-3.2963233,24.867025,12.447496,5.2858768,-20.618994,1.5382175,10.199767,-11.063874
7204870147855748357,-5.9397135,19.785952,8.97951,5.9157605,32.99784,5.286385,2.6171665,21.812143,17.910427,5.585438,6.656767,3.0149233,-3.2015092,25.265364,12.447743,5.6785007,-20.71011,0.9668299,10.656488,-10.866957
7204874673367125254,-6.173028,20.45637,8.289247,6.212347,33.194912,4.2073984,2.7586489,22.494368,17.573359,5.1990685,6.095661,3.1049163,-3.2623346,24.94948,11.7788725,5.334134,-20.69662,0.92113537,9.790537,-10.779447
7204907848449527045,-6.1965456,20.566656,8.3964,6.106485,33.243584,5.1484566,2.2801116,21.929384,17.939627,4.387144,6.6018124,3.0865972,-3.5547767,24.524721,12.002149,4.99278,-20.60511,1.3792589,9.916524,-10.985843
7205134218328902917,-5.917288,19.635937,8.929757,5.7937317,32.971268,5.7419276,2.4898748,21.570286,17.740446,5.701265,6.633768,2.9928699,-3.1990623,25.329916,12.638538,5.567135,-20.530151,1.274188,10.620899,-10.902356
7205961411942468870,-6.143539,20.81963,8.06729,6.240452,33.248817,4.4497347,2.4233868,22.145006,17.897226,4.5535035,6.6460648,3.1981306,-3.498657,24.544792,11.759708,5.0131884,-20.87661,1.0179858,9.839733,-10.876104
7205976379370851589,-5.8891473,19.670013,8.974891,5.829383,32.985954,5.7062726,2.520638,21.602243,17.815533,5.694244,6.6618757,3.0303302,-3.2260334,25.270283,12.607153,5.643797,-20.694662,1.25635,10.651952,-10.800834
7206680972555750661,-5.9049497,20.0407,8.555996,5.88266,32.922123,5.5020514,2.3538496,21.603674,17.600904,5.416231,6.6953006,3.0135527,-3.310167,25.098333,12.439523,5.252162,-20.63603,1.4399765,10.379651,-10.755677
7206682386531110149,-6.0201006,20.502312,8.403515,6.1990075,33.000004,4.1956615,2.6559498,22.318876,17.689272,5.191899,6.4970174,3.0558467,-3.2988665,24.978308,11.85436,5.3479843,-20.807108,0.8065119,10.161811,-10.713236
7207350500419702022,-6.1011214,20.403439,8.861683,6.148371,33.140976,4.8235345,2.8777928,22.119875,18.22,4.930295,6.744188,2.8873796,-3.2415693,24.948837,12.250442,5.5400667,-21.023321,1.0294067,10.374406,-10.789778
7207818125402852613,-6.055291,20.12706,7.7931447,5.9908624,33.28413,4.9356446,1.6341438,21.813826,17.277449,4.991358,6.225613,3.6446557,-3.7234874,24.589443,11.60117,4.829883,-20.015757,0.89445496,9.732265,-11.239864
7207842110316268805,-6.082268,19.99027,8.643558,6.0379853,33.194912,4.9043465,2.3765328,22.09572,17.756676,5.2099624,6.2873945,3.2580674,-3.4121466,24.921556,11.96494,5.477362,-20.479069,0.86845124,10.186197,-10.992078
7207862806899592453,-6.310116,20.343733,8.414876,6.1065764,33.42993,5.095442,2.5856974,22.196207,17.76359,4.780666,6.058527,3.122303,-3.3929255,24.708382,12.010488,5.229017,-20.53596,1.4498819,9.621745,-10.96855
7208539932422425861,-6.2493577,20.460783,7.910576,6.011717,33.44047,5.280925,1.645598,21.609015,17.90268,4.0926914,6.7086887,3.478954,-3.7865345,24.298584,11.768288,4.619877,-20.12975,1.0041482,9.770873,-11.564892
7208551637869268230,-6.0927606,20.200077,8.956527,6.0357146,33.124474,5.206858,2.7912567,21.91676,18.204622,5.0078273,6.781944,2.8644772,-3.2222924,25.037554,12.436407,5.5441957,-20.86435,1.1535969,10.473207,-10.900703
7208566584535764250,-6.0297475,19.856956,8.695507,5.840121,33.09113,5.7291646,2.3488824,21.601929,17.724445,5.30085,6.552647,3.0481987,-3.3151665,25.084122,12.48205,5.319743,-20.434689,1.4101334,10.31849,-11.000826
7208590550348434694,-6.2177324,20.620316,8.69115,6.1580367,33.14764,4.7784615,2.799858,22.14495,18.131903,4.580949,6.700263,2.8003182,-3.272883,24.86359,12.194485,5.2944565,-20.747948,1.235465,10.1643505,-10.958317
7208839545989762309,-5.9864883,20.007685,8.776367,5.927643,33.073067,5.400298,2.59322,21.638334,18.06277,5.2818074,6.9154105,2.965124,-3.2193444,25.147066,12.523686,5.4319315,-20.776356,1.029934,10.57424,-10.986922
7208933349933452550,-6.311237,20.618092,8.688077,6.057988,33.17699,5.27821,2.7110662,21.937878,18.096867,4.3315415,6.6908,2.6868098,-3.2792175,24.828442,12.401179,5.1148634,-20.492651,1.6881757,10.039457,-11.110099
7208952610336820485,-6.222699,19.783089,9.050744,5.8879437,33.27047,5.6130466,2.6362863,21.819365,18.138079,5.063818,6.50042,2.9551294,-3.2136433,25.125328,12.508567,5.5643334,-20.407358,1.1143008,10.38851,-11.278126
7209259784263060742,-6.0446124,20.401657,8.776487,6.1516786,33.04786,4.6177416,2.9658012,22.174038,18.046692,5.205283,6.7109857,2.8451388,-3.1517036,25.107555,12.250444,5.5508633,-21.028543,0.9692667,10.386259,-10.704108
7209925340557348101,-5.974601,20.323689,8.58294,6.01754,33.141323,5.368126,2.420378,21.590578,18.19343,4.876404,7.098312,3.0739598,-3.4105241,24.804304,12.362402,5.2521386,-20.973797,1.1200863,10.461121,-10.903477
7210067304095173893,-5.9459295,19.717144,8.652872,5.8998094,33.07258,5.156636,2.2872667,21.769548,17.703863,5.580846,6.5510187,3.2423463,-3.329311,25.17548,12.204526,5.4690824,-20.395346,0.71069056,10.492814,-11.08659
7210074063765638406,-6.455827,20.30842,8.586795,5.9641614,33.341755,5.3709264,2.4103022,21.916866,17.991629,4.256615,6.4223866,2.8728948,-3.3517067,24.82497,12.245753,4.9918623,-19.928188,1.3742402,9.883775,-11.606991
7210434710646836485,-6.1005096,20.319866,8.347881,5.930964,33.171417,5.636724,2.0969892,21.514116,17.863964,4.6125464,6.8166056,3.0948555,-3.5136874,24.698513,12.292399,4.913617,-20.431221,1.4782206,10.112151,-11.136583
7210751695771553030,-6.325479,20.022974,8.120908,5.9485145,33.335255,4.8814487,2.0958762,22.001959,17.494938,4.8726354,6.128696,3.2696788,-3.4116313,24.925135,11.843568,4.914587,-19.737448,0.7436295,9.750506,-11.638705
7210806075354811654,-6.3845935,20.69638,8.551347,6.096906,33.27499,5.1537805,2.5812602,22.020285,18.08295,4.119795,6.5831537,2.7913408,-3.3761477,24.680815,12.214092,5.0168605,-20.351858,1.6184224,9.8730135,-11.240242
7210817231368785158,-6.2537017,20.468536,8.318617,6.2181196,33.245426,4.2281656,2.7503579,22.573374,17.567549,5.058923,5.957369,3.0989141,-3.2829309,24.894478,11.731894,5.3226767,-20.587297,1.0008402,9.677846,-10.845642
7210834532591963398,-5.8117886,20.064278,8.404628,5.9988084,32.953358,4.795338,2.4920413,21.77538,17.710075,5.725431,6.8521614,3.1745336,-3.2467048,25.20784,12.214455,5.4084435,-20.879265,0.68074083,10.540181,-10.775265
7211130311667715334,-6.225638,20.34622,8.030904,5.942295,33.397884,5.5299854,1.6809185,21.460962,17.950796,4.1748977,6.8165197,3.3920116,-3.7264235,24.409868,11.965529,4.648418,-20.108591,1.0781382,9.909851,-11.597757
7211165738957163782,-6.02606,20.598875,8.184907,6.2086663,33.29824,4.6855307,2.3670268,21.97425,18.025707,4.783193,6.7854915,3.3303158,-3.5436316,24.546236,11.84527,5.174544,-21.05355,0.8741099,10.046954,-10.804758
7211431817205878021,-5.9636474,20.313763,7.9429417,6.1347156,33.153915,4.327121,2.3015895,22.117601,17.423218,5.433416,6.377165,3.399124,-3.4221973,24.89363,11.704923,5.142709,-20.6529,0.6468699,9.93541,-10.833205
7211565992852475141,-5.922917,19.938612,7.809261,6.006042,33.192314,4.6169863,1.493623,21.902851,17.132933,5.3275046,6.1721826,3.8230755,-3.7813742,24.656542,11.389207,4.9678445,-19.989204,0.47439337,9.903195,-11.1711235
7211932492914298118,-6.084159,20.516531,8.214878,6.230677,33.155685,4.141131,2.4303312,22.366333,17.65788,5.000768,6.346811,3.2719667,-3.453252,24.754524,11.609504,5.2398458,-20.68849,0.69453335,9.942642,-10.8377285
7212344637523283205,-6.0509815,21.174112,7.9062514,6.1761622,33.132412,5.044427,2.2436957,21.64619,18.049437,4.1195264,7.204926,3.0603745,-3.5777395,24.33676,12.084789,4.6895523,-21.128601,1.6412783,9.934783,-10.745375
