video_id,c_pc1,c_pc2,c_pc3,c_pc4,c_pc5,c_pc7,c_pc8,c_pc10,c_pc13,c_pc17,c_pc21,c_pc32,c_pc34,c_pc36,c_pc44,c_pc46,c_pc52,c_pc60,c_pc63,c_pc64,c_pc68,c_pc77,c_pc92,c_pc108,c_pc141,c_pc142,c_pc185,c_pc208,c_pc244,c_pc292,video_duration,release_year,text_len,nb_hashtags,nb_emojis,hashtag_density,emoji_density,sentiment_score,sentiment_abs,up_uploader_alpedhuez,up_uploader_avoriaz,up_uploader_baqueiraberetoficial,up_uploader_chamonix_montblanc_off,up_uploader_crans_montana,up_uploader_davosklosters,up_uploader_grandvalira_andorra,up_uploader_kitzbuehel_official,up_uploader_lech_zuers,up_uploader_megeve_officiel,up_uploader_stanton_arlberg_official,up_uploader_tignesofficiel,up_uploader_val_thorens,f1_sharpness_x,f1_brightness_x,f1_saturation_x,f2_sharpness_x,f2_brightness_x,f2_saturation_x,f3_sharpness_x,f3_brightness_x,f3_saturation_x,f4_sharpness,f4_brightness,f4_saturation,f5_sharpness,f5_brightness,f5_saturation,hook_motion,hook_shake,content_motion,content_shake,max_peak_motion,yolo_person_x,yolo_ski_snow_x,avg_face_count_x,max_face_coverage_x,body_presence_score_x,dominant_emotion_angry_x,dominant_emotion_disgust,dominant_emotion_fear_x,dominant_emotion_happy_x,dominant_emotion_neutral_x,dominant_emotion_none_x,dominant_emotion_sad,dominant_emotion_surprise,num_cuts_x,R1,G1,B1,W1,R2,G2,B2,W2,R3,G3,B3,W3,nb_textbloc,att_mean_saliency,att_max_saliency,att_min_saliency,att_skewness,att_kurtosis,att_hook_score,att_outro_score,att_peak_location,att_high_attention_ratio,att_attention_instability
7315824288173493536,-1.933436265240793,3.335140012914627,1.1562992996906156,-0.5994316608139234,-3.2694122960694774,-0.5046343954320668,-1.5336081165811961,2.4787515392785235,0.9698876874400326,-2.516706363653036,-3.759449501023947,-0.6371114967546594,1.620588927064631,1.5641981177137536,-1.6259449442145026,-0.228011873292865,-1.5426171622048503,2.3964630645385276,0.8959236767469603,0.049039484131525306,-2.581517200013356,-1.525059247440421,-0.16882037408879352,-1.8018766346492212,-1.1070189016740437,-2.3294856916459903,0.8338339564116968,0.062047256553380885,0.6200609759784762,0.503293008224816,9,2023,117,6,3,0.0508474576271186,0.0254237288135593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.33,126.0,93.0,205.04,117.8,102.09,,,,,,,,,,0.138252392411232,0.0139476358890533,,,0.23402801156044,2,2,1.0,0.0014,1.0,False,False,False,True,False,False,False,False,0,118,129,149,0.4421428571428571,190,198,205,0.4695089285714285,51,15,31,0.0883482142857142,0,20.359094619750977,22.64269256591797,17.722187042236328,-0.3879769444465637,-0.973745822906494,20.449281692504883,19.29841995239257,0.3684210526315789,1.0,0.8444021940231323
7316159323728661792,-3.8229065376363036,8.769355903875923,-1.1836195683815491,3.7482195073366404,-5.839944238964648,5.296354759773207,4.50161170485914,2.0177930232371053,-1.1085820931417782,-2.221973679558307,0.42437015646776777,0.8968184063984579,1.2139194698354252,1.370900698870897,2.5802800421611285,1.2324402684831612,-1.5679064916721126,-0.879939934102974,-2.423720838398462,-1.062267117042563,-1.2687909910264241,-0.5829634118176487,0.5352855613559159,-0.5787300947595223,-1.0949950634310401,-0.3961480988530025,-0.8852004803643012,0.6802311590134773,-0.6823701592295186,-0.9945683960716171,10,2023,122,8,2,0.065040650406504,0.016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.84,160.05,47.96,85.03,161.47,48.34,,,,,,,,,,0.3728864192962646,0.0272311754524707,,,0.4497559070587158,1,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,3,132,137,148,0.3575,29,47,59,0.1167142857142857,215,213,221,0.5257857142857143,0,20.00899887084961,22.52839088439941,13.925525665283203,-1.1937682628631592,1.077716827392578,22.18612098693848,21.25288391113281,0.0476190476190476,1.0,0.9853636026382446
7316431760194096416,-6.687780080108902,2.6459686331725876,0.20727713112788362,0.22684748715017006,-5.412090797768344,2.1815741201691523,-1.8659571281972414,-1.922075264440222,1.9773401106402102,2.1371068449604023,-0.265279577894055,-0.28451519812506526,1.998769504216823,1.185884948760884,0.5598637127331945,1.338382144809294,-1.0765236707962682,-0.6645204620192998,0.1255913545636794,0.07597417157893481,-0.837874269727826,-0.5840959019970776,-0.43225298913183685,-0.6404537274095632,-0.26730280258344474,-0.13917684136560793,-0.05171151160136003,-0.38767401897031734,0.3714605213023424,-0.19114771510614215,12,2023,217,6,5,0.0275229357798165,0.0229357798165137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.72,108.53,102.41,22.37,146.05,107.54,4.61,150.11,118.71,16.09,156.65,100.63,15.44,145.83,103.52,2.7970075607299805,38.06562423706055,0.4832992255687713,0.0877862274646759,4.434167861938477,6,2,0.2,0.0011,0.2,False,False,True,False,False,False,False,False,10,38,46,71,0.1783630952380952,126,161,212,0.4360119047619047,159,195,241,0.385625,1,19.25732612609864,22.29258728027344,16.667869567871094,0.0564832985401153,-0.9444892406463624,18.655038833618164,18.87166404724121,0.28,1.0,1.8808566331863403
7316470398261021985,-7.712679611505452,1.2944617987420495,0.16568311094095622,-6.511497278860586,-7.885483909225774,4.986772077743515,2.063395629324566,-0.38128324387898027,-5.234679809990599,-2.5555758841401053,-0.7532790861399559,-0.379265555619741,-3.3573527955686706,-0.4068499625479667,0.8089051071270886,-0.26744196113371355,0.2532981119696716,-0.902906318490534,-1.3779722790244329,-0.5067080747069688,-0.9036822545798574,0.8222736759827439,0.2511843665232674,1.0892382255941586,0.3244984928859266,-0.34621946696559186,0.6343433920664385,-0.08886450841706703,0.1360504345971573,0.10272695153562622,11,2023,128,8,1,0.0620155038759689,0.0077519379844961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1786.65,128.02,87.18,1729.07,126.93,92.82,,,,,,,,,,0.1114577651023864,0.0081696826964616,,,0.1281439810991287,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,2,44,56,73,0.2386428571428571,186,190,194,0.3011785714285714,56,106,158,0.4601785714285714,1,18.53783416748047,20.755952835083008,16.832887649536133,0.3745859563350677,-0.5756618976593018,18.14300537109375,17.791486740112305,0.6818181818181818,1.0,0.6791607737541199
7316851921288006944,-7.205129398354725,1.346648249522964,0.8938291183103806,-3.0529453893077223,-5.221797367463903,1.8795659054170872,3.1886246386360577,0.9451506752727046,-0.7040742600770885,-1.7023353603894265,-0.0235364004381884,0.3153498283349617,-0.38264462239216185,-1.290132533935184,0.3001339122686195,-0.5830974706434922,0.41684034442609924,-0.27534034678188324,-0.47269890371070683,0.8451234225514995,-0.3678619759265708,-0.577240408298989,0.358163797246671,-0.0046459330042612846,-0.2835423196211374,-0.4733888787188287,0.11967043135185182,-0.11608413806662561,-0.47349422839554434,0.09959187446999722,13,2023,578,29,4,0.0500863557858376,0.006908462867012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.95,125.31,129.46,154.56,124.37,127.67,265.39,95.19,109.13,697.84,104.87,147.91,174.23,105.13,120.8,1.130182862281799,3.2537083625793457,0.2869997322559356,0.0802656188607215,2.178333282470703,2,0,0.4,0.0007,0.4,False,False,True,False,False,False,False,False,7,29,47,70,0.1670879120879121,184,192,204,0.3786538461538462,71,109,153,0.4542582417582417,0,16.857006072998047,24.15843391418457,8.902289390563965,-0.4175878167152405,-0.0810108184814453,9.021570205688477,16.463151931762695,0.4285714285714285,0.8571428571428571,1.146608591079712
7317290713673190688,-8.606839670420872,0.7727302916170775,-4.1006808663032555,2.483718488870827,3.264923135269673,-3.3053680285233122,-0.2897978582556547,-1.652596783347478,-1.4656909790667503,1.6849884869414407,-0.5751360725270239,-1.2374427994633561,0.7182947637180392,-0.5329660700326138,0.7778216079929637,-1.8034965700045311,-0.10245799911539676,-0.40623450270764033,1.0924150341320293,-0.38737287046568497,-0.653942031181189,-0.06952300588628009,0.33384389534621633,0.25416251654412864,-0.22757767452429967,0.09187710038624408,-0.30679753208383437,-0.12673530671933594,0.24644144629023798,-0.35710478576913957,11,2023,98,5,3,0.0505050505050505,0.0303030303030303,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,541.59,142.71,89.43,264.57,132.64,104.49,32.06,117.34,126.38,216.71,107.89,92.43,68.08,206.68,10.36,0.8798422813415527,0.4013044834136963,0.8110889792442322,0.2761785984039306,1.4497078657150269,1,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,4,198,204,209,0.3568571428571429,92,122,155,0.35375,30,77,121,0.2893928571428571,0,14.594797134399414,18.26836585998535,10.53978157043457,-0.1583270132541656,-0.7603895664215088,14.755366325378418,11.72742748260498,0.5909090909090909,0.7272727272727273,1.1970384120941162
7317307650499251488,-7.361125053495458,-2.7400341815442952,-0.11341814805957541,-5.074709634311807,-4.4872725979359505,3.0952186926185754,-1.6560464561919992,-1.4251295445189935,0.7871323524105294,-0.37991444300095006,-1.503524319819006,-0.12826478213577167,-1.6070895414045518,-0.7527707504926295,0.2992619121341434,0.15719061544073998,-0.4862616891369049,1.0212000934954728,-0.7698975945269118,-0.05470666726898015,1.0008380766144394,0.12715101097817255,0.09837048599809022,-0.006888606155146514,-0.4401348730112681,-0.8760254629711852,0.5262848812000824,-0.13605613271210815,0.20641776765057943,0.49526197256570575,11,2023,140,8,2,0.0567375886524822,0.0141843971631205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.96,126.39,89.81,55.41,124.19,90.52,90.59,123.1,73.23,18.27,137.57,60.55,120.18,162.75,66.96,1.4964123964309692,3.2980103492736816,0.5910938382148743,0.3503775596618652,2.8582658767700195,4,1,0.6,0.0004,0.6,False,False,True,False,False,False,False,False,9,36,44,58,0.2494196428571428,180,199,215,0.4958482142857143,95,121,152,0.2547321428571428,1,16.613861083984375,18.96941375732422,13.265438079833984,-0.4623052179813385,-1.3023306131362915,13.747281074523926,18.58049201965332,0.8,1.0,1.065208077430725
7317653042533305633,-7.81182914183954,6.986415660628885,-2.7206480779279087,5.781664587849065,-0.6284952029300395,-0.6859857407870976,-1.83459835724182,-2.1947000644052665,1.1103343095316796,0.1401537373842525,0.2496540857173707,1.051741870772447,2.126007784481494,0.3520282916008651,1.2268236347265198,-0.3105245839551862,0.4232677013510611,-0.22127384832314442,1.022277184989563,1.0444503836404508,0.1791985829128843,-0.29056345058203564,0.4498617325021551,-0.19072428258552224,-0.6895370986850379,0.5343185500599873,0.008592218524453785,-0.2507839693854155,0.07545827715938869,0.18220468660473124,10,2023,94,6,1,0.0631578947368421,0.0105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.05,162.15,34.72,18.38,149.47,44.74,17.28,157.97,13.02,57.95,153.35,17.54,13.25,149.76,39.33,0.8717613816261292,0.3786371946334839,0.2839585542678833,0.0442257982989152,1.004145622253418,3,4,0.2,0.0018,0.6,False,False,True,False,False,False,False,False,6,189,194,202,0.44125,144,149,158,0.4963839285714285,40,35,36,0.0623660714285714,0,16.35032844543457,23.49959373474121,8.133209228515625,-0.5057509541511536,-0.6575446128845215,17.233415603637695,12.9597749710083,0.5454545454545454,0.8181818181818182,3.094112634658813
7317664309432077600,1.5134590095877085,8.527223023116106,4.177383641893434,-2.387909248878049,2.3351097589743923,5.726195513346659,-4.37058250870053,5.7563617419435005,-5.647037794468413,-3.652333772916297,-0.7662767979782107,-1.7084822925734306,2.2482283429541026,-1.4544836888987533,-0.4676455467540085,1.0457070589772701,0.5504014782778501,-2.333938463922171,0.7494754466429465,1.6415851955654857,-0.8170346881172353,1.1756731654821233,1.3422680280557218,0.44951697335824164,-0.24374236506272554,0.04442719053206012,2.17945951132073,0.28540996930862383,1.7272467626933148,-0.20350929177871332,13,2023,121,9,2,0.0737704918032786,0.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.54,121.67,79.91,325.81,121.22,75.03,,,,,,,,,,0.0313356854021549,0.0016416449798271,,,0.042613461613655,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,192,198,205,0.2349107142857142,53,71,98,0.4630654761904761,107,128,152,0.3020238095238095,3,16.76544952392578,18.89879035949707,14.668631553649902,0.1329043507575988,-1.440664529800415,18.79694366455078,18.04217338562012,0.0384615384615384,1.0,0.6143551468849182
7318026666939256096,-3.3073242168333747,7.98567596972247,-4.634548782728351,2.787704818778498,-3.645184476405414,3.50133682743933,3.297349173366408,-0.649219523388851,-0.8885709309028061,-3.180519891215634,0.7935571744134824,-2.356015888583998,-1.1170590495746175,0.15355560022850753,0.3365398576114571,-0.4212975155839387,3.7958503365671827,0.49909213526885227,1.2600807034984167,-2.9136574702308224,2.272300576308694,1.7832469941325149,-0.8870422197745685,0.17037908923668882,0.14883587120446967,-0.3920181439859633,0.835608707991131,0.1876792656339197,-0.9452680842389041,-0.22006959604830437,12,2023,92,5,0,0.053763440860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.72,149.92,34.36,16.13,142.81,39.8,,,,,,,,,,0.1654623746871948,0.0167854540050029,,,0.1833761781454086,1,2,0.0,0.0,0.5,False,False,False,False,False,True,False,False,0,126,130,146,0.3235714285714285,46,55,64,0.1431547619047619,162,165,181,0.5332738095238095,0,19.463733673095703,22.023334503173828,17.421045303344727,0.2870503962039947,-0.9364750385284424,18.28119659423828,20.16032218933105,0.8,1.0,0.7691750526428223
7318707614332849441,-11.74578862410395,-0.6496389511920438,1.3909412780885937,0.309952126720006,-5.96946175168946,3.0743672745261454,-0.9425656124615803,-0.6173367920640725,1.1462375944242076,0.3649161891983493,1.2809428205281366,-0.5366202376246783,-1.1210569292729922,1.1601884939502005,1.2375917497355229,-0.4453744422503719,-0.08758004787441642,-0.22111834159022953,0.1777879429789886,0.8923105448302481,0.41381439657635477,0.3729012363814741,-0.35537626474329315,0.4096419764333375,-0.7749648292977417,-0.12399637300089919,0.1535194340183572,0.07159034065867834,0.0388429118757991,0.10659168164645515,10,2023,137,7,2,0.0507246376811594,0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.78,135.86,68.75,35.18,146.53,65.07,304.85,126.66,97.66,14.26,157.49,46.59,23.76,141.25,82.9,0.758783221244812,0.6757819652557373,2.590660810470581,5.147164344787598,6.8564934730529785,4,2,0.4,0.003,0.4,False,False,False,False,False,False,True,False,6,52,80,117,0.3476339285714285,211,217,221,0.3016071428571428,123,149,174,0.3507589285714286,0,15.852441787719728,20.34349632263184,12.483295440673828,0.517846941947937,-0.3335027694702148,15.253968238830566,18.890336990356445,0.9047619047619048,0.9047619047619048,1.7765525579452517
7318769443222359329,-8.701912964005501,5.0039672610931785,3.5075510952175097,3.6412999348220656,-10.445068979807905,1.2733576987216246,1.1343376187145342,0.9333888188686683,-1.263641556396688,-0.009302173126429397,2.2294160790304187,-1.7459552620338057,-3.1810947061832797,-0.9003309869828584,-0.40824925846436766,0.20450695220784873,0.5382902120901687,-0.6484632033435028,-0.4040588666603038,-0.6893612555447692,1.1869431732183575,0.5801302146826985,1.682639351133067,0.9271473622851241,-0.29179465520038067,-2.226817255576229,-0.029038567689159096,-0.8552096723311733,0.39020993966716444,-1.0594632761222322,7,2023,156,1,3,0.0063694267515923,0.019108280254777,0.2736111111111111,0.2736111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.84,115.68,155.34,75.88,113.88,152.95,,,,,,,,,,1.2272536754608154,0.5773926973342896,,,1.353151798248291,2,1,1.0,0.0013,1.0,False,False,True,False,False,False,False,False,0,12,78,144,0.5819047619047619,202,211,202,0.3135119047619047,68,83,95,0.1045833333333333,0,14.178017616271973,16.147216796875,12.123316764831545,0.1676003485918045,-0.9654483795166016,14.06024932861328,13.448471069335938,0.2666666666666666,0.8,1.045239806175232
7318832237842156832,7.056114617795192,1.261904737249571,0.2014277491733106,2.094122631085679,-2.928038665701095,2.871071205781386,-1.5888539928332872,-0.18254713704097328,-4.228559812073693,3.7309933243809104,0.5850641136140154,-0.7353739985403258,0.046472910496725375,-0.48476716475498066,0.9435202326253869,-0.2698800698530019,3.023897235912276,0.8085265236193734,0.8362861435083337,0.7808887409686107,-1.019359497340116,0.9717020215839465,0.6738163660123575,0.46862674293326323,-1.1158406079789378,2.2173919774221824,1.604555345792324,-0.12373998089998858,0.298783037468107,0.2871216280060261,7,2023,110,0,2,0.0,0.018018018018018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.19,3.94,168.1,214.61,3.65,168.26,206.13,3.62,168.4,250.39,103.38,87.67,,,,0.00156445952598,1.2260404218977785e-05,3.897052764892578,67.90727233886719,7.793642997741699,3,1,0.5,0.0009,0.25,False,False,False,False,False,False,True,False,2,4,3,4,0.7705357142857143,202,194,190,0.1138095238095238,98,100,62,0.1156547619047619,5,18.276853561401367,22.644481658935547,15.988924026489258,1.4169528484344482,2.0094027519226074,17.97165870666504,19.544893264770508,0.7333333333333333,1.0,1.0894054174423218
7319511492888366342,-2.112638007093995,5.449685288504887,2.880448406436297,1.0409017689548754,-1.3291268185530287,0.9719895337371857,-1.943147168693971,-4.414174902776687,1.1708771056223963,1.0648051054162997,1.5986122471210007,1.0060899983225462,0.28384526400178595,-0.838524016717486,-0.9771870371121952,-1.0405102511685675,-1.3452361435137978,-0.2481100864858378,-0.6717252398091269,0.9293574957183277,-0.3077528910348898,-1.0091806832147907,-1.0033090714410442,-0.25351844389013567,1.3666061846371493,0.2272047666194317,0.11044101702406846,0.5773240151005294,0.12062111311485667,0.47617266930378427,13,2024,67,2,2,0.0294117647058823,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.79,148.96,57.24,591.78,166.78,25.95,138.54,157.35,70.47,22.21,208.35,8.85,181.57,153.38,27.66,6.860258102416992,25.387163162231445,0.7183201313018799,0.3622296750545501,11.298016548156738,6,2,1.0,0.0024,1.0,False,False,True,False,False,False,False,False,3,211,212,222,0.6921428571428572,51,53,66,0.1658571428571428,141,140,150,0.142,3,16.49152183532715,20.27265167236328,12.993896484375,0.0689534693956375,-0.4459013938903808,16.67073631286621,15.561668395996094,0.1034482758620689,0.9655172413793104,1.6493743658065796
7319513643534568736,7.875517314805972,4.5375196539282765,3.0744864006230355,0.6918411828500878,1.5781638871627774,0.41575448983434715,-1.8061108557315868,6.068087770313344,-3.467297973229399,-1.4252346056233889,-2.7952667227656014,0.8842922284007358,-0.2892114685773031,2.8478298150226986,0.6917539604554265,0.065854397715161,0.3440160891066641,-2.237312771865943,-2.4869437457496284,0.42602000766545733,1.9294243652720104,-3.2584899686296316,-6.70312218166177,3.9646941075158653,-1.1332242551905907,2.9264459661194233,1.0810420157878888,1.1225144368917797,2.0585109485642876,0.7431461115402658,6,2024,127,9,2,0.0703125,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245.31,111.54,117.61,241.89,112.86,118.7,,,,,,,,,,0.0636660754680633,0.0035451045259833,,,0.0864161998033523,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0,154,137,100,0.3399404761904762,41,67,101,0.3808928571428571,208,201,183,0.2791666666666667,4,18.15231132507324,19.154544830322266,16.704378128051758,-1.0419950485229492,1.6002988815307615,18.241670608520508,17.794145584106445,0.7142857142857143,1.0,0.5286217927932739
7319902152686718241,-6.177460888972111,4.189700245336564,9.364934903636025,-1.5456636200677085,1.872339790289774,-1.5119356017246486,3.5855287472436195,-2.3389550194641946,0.4700565505427329,0.767871899307988,0.28132988469230297,-0.4165353064432708,0.34856555838449194,0.0905739272545765,0.6604001225447431,0.044442168129077655,-0.19420417910912083,-0.4252213106475585,-0.013476499828493424,-0.15762654495620954,-0.28575188106158544,1.5562322364706405,-0.399609945706692,-1.0231524021203189,0.8545136939165289,0.4543457630365112,0.6330789479794467,-0.0686624294139788,-1.4820692497757526,-0.4764934597995276,11,2024,102,6,1,0.058252427184466,0.0097087378640776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1403.37,165.88,66.13,1170.41,159.36,68.02,1056.41,139.57,109.79,,,,,,,0.4410967230796814,0.2519475221633911,0.6460988521575928,0.4979416131973266,0.6460988521575928,4,2,0.6666666666666666,0.0003,0.6666666666666666,False,False,False,False,True,False,False,False,2,210,218,229,0.5406428571428571,91,123,167,0.1726071428571428,34,63,104,0.28675,9,14.748051643371582,19.159900665283203,11.608854293823242,0.5222188830375671,-0.8934073448181152,18.381311416625977,12.155558586120604,0.1666666666666666,0.625,1.1884682178497314
7319919643378912544,-4.1591731608255404,6.583593606838694,-5.181324978446189,1.5284869313728657,-3.281907997510038,-0.6959277081608289,-0.8914096651296481,-2.622860158282743,2.2856670759723667,-3.4874559734184487,-1.2752215888572487,0.6741266790610254,2.15574794616199,0.7169265673967932,-0.050915001251892834,2.022018750690746,2.67910432351513,-0.4492432378036583,-0.9107609275761133,-0.042980782171234216,-0.11040118337069536,-0.16373194754398823,-0.23106728072367308,1.2630562683954267,0.343082199325839,-0.5223208882770711,-0.9239403128354637,0.20125351034673153,0.5421444459564609,0.5330350480512284,6,2024,177,2,2,0.0112359550561797,0.0112359550561797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31,57.82,97.63,4.23,50.42,93.87,4.62,52.37,84.99,4.48,55.81,109.31,6.04,49.27,78.01,0.115639679133892,0.0104325395077466,0.2777334451675415,0.0227865477403004,0.6757761240005493,1,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,4,49,59,74,0.4974404761904762,10,15,25,0.3757738095238095,140,141,137,0.1267857142857142,1,13.930808067321776,16.188486099243164,12.347887992858888,0.2660276889801025,-1.2612426280975342,15.542808532714844,13.961318969726562,0.6428571428571429,0.6428571428571429,0.8350792527198792
7320159598290226464,-2.816036319850501,4.051913864209895,4.361515991261206,-7.880139420526681,-3.5034987003254185,5.235522056413276,2.983498154261638,-2.611622433467336,-4.167045990946842,-3.738347650183785,-1.5462470964385389,-0.8417004577948863,-2.037436008193591,-0.8917046984839057,0.10730364150822796,-0.684090696881054,-1.2625419347334652,-0.4475249796909107,0.13653006522369063,-0.44093345842278575,-0.25132884875158584,1.224037578671741,-0.1676240429344907,-0.6063221143168038,0.8804527605757086,-1.7453128660736763,-0.5500009418071515,0.05956715393492734,0.6495987065329419,-0.7414425393509166,11,2024,145,8,2,0.0547945205479452,0.0136986301369863,0.6428571428571428,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1854.61,126.57,88.57,1762.13,125.47,93.78,,,,,,,,,,0.1031777933239936,0.0077020497992634,,,0.1224936321377754,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,2,186,191,195,0.29625,56,105,156,0.4808214285714285,42,53,69,0.2229285714285714,3,18.551250457763672,20.379526138305664,16.56310272216797,-0.0288390256464481,-0.4376482963562011,18.51030540466309,17.651060104370117,0.6818181818181818,1.0,0.7260618805885315
7320606856995523846,3.587500165593801,7.671438124217591,-4.092859787075469,-3.2806371524579485,3.2039306986735547,-0.13453553543032493,2.798945069327671,-1.4650943926717652,1.207356788803165,1.7946247413259147,1.2046077727620093,-0.6218480497414918,-0.3700703294506705,-2.3564655264130736,-2.2920936152309785,-0.18647866325592374,-0.5996117671702625,-2.0220378351378057,-0.5074857408963914,-0.610106333083138,-0.08754824068676893,-0.27051780765982253,-0.14287381583875805,-0.0946036618734296,0.14596920808773006,0.11055176920582203,-1.057087148797982,-0.5274218130608388,0.8387127751770299,1.0555437310261258,8,2024,131,9,2,0.0681818181818181,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.06,139.87,54.11,148.65,145.29,58.45,164.22,163.76,53.17,,,,,,,0.5322872996330261,0.4642744958400726,0.2320649474859237,0.0244449544697999,1.0368106365203855,5,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,2,176,194,214,0.5332589285714285,133,150,166,0.3306696428571428,74,86,95,0.1360714285714285,2,15.885713577270508,19.62142562866211,11.860743522644045,-0.2482833266258239,-0.8242969512939453,18.58187294006348,12.825871467590332,0.0,0.7647058823529411,1.5508699417114258
7320909330314775840,4.042175053203269,0.032969183471099,6.4062911146300285,0.10741453709572153,0.4881966768090295,-1.2180587762390174,-2.372548897715223,2.8834904784718183,-2.607536399744653,-2.149569463802749,-0.8765895397206479,-2.2563617364060145,2.1970607807742573,-0.18247531530878802,6.4688985264576475,-4.4945832695680625,-1.6291198773986295,-1.6469850285671102,2.6482227396377627,-0.42624962924138726,-1.018557628854702,-0.027865929043062537,-0.7136999137900197,-0.2951711835345764,-2.032638979519778,1.362310369720893,0.24078138997530613,0.21904067771936458,1.8656842734817887,1.1597129732151432,6,2024,156,10,2,0.0636942675159235,0.0127388535031847,-0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.06,114.54,129.34,189.48,117.54,126.49,,,,,,,,,,0.0351369641721248,0.0016357389977201,,,0.0563316345214843,2,0,1.0,0.0017,1.0,False,False,False,False,True,False,False,False,0,48,52,74,0.4254761904761904,69,136,202,0.3273809523809524,197,213,226,0.2471428571428571,3,17.6102237701416,17.962480545043945,17.193971633911133,-0.2305371612310409,-0.5568480491638184,17.697376251220703,17.6104793548584,0.0714285714285714,1.0,0.2919182479381561
7321012358594235681,1.105282655390796,5.3238490983133575,-5.268918067560403,-10.035892922251698,2.1108357149494408,0.40539202034717664,1.301258470302734,1.2700320759011272,0.773472615817364,0.9824239329716837,0.4732911822510822,0.06405956819478163,0.654547774465895,-0.9963107815614525,0.2929414183386424,0.31557977530468445,1.0799703710532038,0.44228406243767654,0.6970429410518951,-1.301678054559833,0.15336635806483495,1.1808036911326183,-0.35554601190740037,0.759446723176211,0.9853937790165939,0.21312180693962202,-0.2171761650290808,0.061728763059460054,0.14150504650674303,-0.2884239603094082,7,2024,100,3,1,0.0297029702970297,0.0099009900990099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.83,137.4,45.04,955.46,138.58,44.64,285.09,112.93,60.56,146.75,173.87,69.63,510.03,156.87,35.15,0.1731349229812622,0.0158660057932138,0.0477110631763935,0.0054582799784839,0.1976478099822998,0,0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,5,173,187,212,0.6150595238095238,38,44,54,0.2146428571428571,111,120,137,0.170297619047619,0,18.10144805908203,21.285789489746094,10.991255760192873,-0.993347704410553,-0.1544408798217773,20.424320220947266,20.66780662536621,0.875,0.9375,1.5191000699996948
