id,aspect_ratio,video_duration,release_year,text_len,nb_hashtags,nb_emojis,nb_mentions,hashtag_density,emoji_density,feat_meteo,feat_cta,feat_action,lang_lang_detected_de,lang_lang_detected_en,lang_lang_detected_es,lang_lang_detected_fr,lang_lang_detected_it,lang_lang_detected_unknown
7431168865142328608,0.56,12,2024,150,7,2,0,0.046357615894039736,0.013245033112582781,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7429720640111791392,0.56,6,2024,377,11,3,0,0.0291005291005291,0.007936507936507936,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7428251635102534945,0.56,14,2024,340,10,2,0,0.02932551319648094,0.005865102639296188,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7425965869924142369,0.56,11,2024,175,6,2,0,0.03409090909090909,0.011363636363636364,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7423773390932135201,0.56,12,2024,332,6,2,0,0.018018018018018018,0.006006006006006006,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7414443436134223137,0.57,8,2024,107,7,1,0,0.06481481481481481,0.009259259259259259,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7412540786975231264,0.56,8,2024,140,7,2,0,0.04964539007092199,0.014184397163120567,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7410298388022824225,0.56,10,2024,116,9,0,0,0.07692307692307693,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7407736509996043553,0.56,7,2024,93,6,1,0,0.06382978723404255,0.010638297872340425,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7399196283501628705,0.56,14,2024,115,6,2,0,0.05172413793103448,0.017241379310344827,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7394351547376880929,0.56,14,2024,249,8,2,0,0.032,0.008,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7392856168214957345,0.56,11,2024,172,8,2,0,0.046242774566473986,0.011560693641618497,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7390632928780340512,0.56,11,2024,183,7,2,0,0.03804347826086957,0.010869565217391304,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7388867149407849760,0.56,11,2024,120,7,2,0,0.05785123966942149,0.01652892561983471,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7387308322162052385,0.56,10,2024,133,7,1,0,0.05223880597014925,0.007462686567164179,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7386194546062839073,0.56,9,2024,194,9,2,0,0.046153846153846156,0.010256410256410256,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7382166710029208865,0.56,12,2024,138,7,1,0,0.050359712230215826,0.007194244604316547,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7381115594076146977,0.56,10,2024,209,7,2,0,0.03333333333333333,0.009523809523809525,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7379227737271094561,0.56,14,2024,168,9,1,0,0.05325443786982249,0.005917159763313609,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7379193504355978528,0.56,7,2024,120,6,2,0,0.049586776859504134,0.01652892561983471,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7378467106636991777,0.56,11,2024,176,9,1,0,0.05084745762711865,0.005649717514124294,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7377004580510436641,0.56,10,2024,100,6,2,0,0.0594059405940594,0.019801980198019802,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7376630682824576289,0.56,13,2024,114,7,1,0,0.06086956521739131,0.008695652173913044,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7374412100833250593,0.56,13,2024,107,7,2,0,0.06481481481481481,0.018518518518518517,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7374072615356353825,0.56,14,2024,125,7,3,0,0.05555555555555555,0.023809523809523808,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7369936386000031009,0.56,13,2024,110,6,3,0,0.05405405405405406,0.02702702702702703,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0
7367273018181160224,0.56,13,2024,92,6,2,0,0.06451612903225806,0.021505376344086023,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7366603470272515361,0.56,11,2024,152,11,2,0,0.0718954248366013,0.013071895424836602,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7365841944318086432,0.56,11,2024,138,7,2,0,0.050359712230215826,0.014388489208633094,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7365161137324805408,0.56,8,2024,117,7,4,0,0.059322033898305086,0.03389830508474576,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
7363657122795490593,0.56,12,2024,119,7,3,0,0.058333333333333334,0.025,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7361799258107841825,0.56,12,2024,117,7,2,0,0.059322033898305086,0.01694915254237288,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7361030582446378272,0.56,8,2024,154,7,3,0,0.04516129032258064,0.01935483870967742,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7358723892992642336,0.56,6,2024,124,9,1,0,0.072,0.008,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7356509644170333473,0.56,10,2024,111,7,3,0,0.0625,0.026785714285714284,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7355765566625402144,0.56,10,2024,153,8,2,0,0.05194805194805195,0.012987012987012988,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7354275810578140449,0.56,14,2024,141,10,1,0,0.07042253521126761,0.007042253521126761,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0
7354009165796216097,0.56,11,2024,119,7,3,0,0.058333333333333334,0.025,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7353535610641976609,0.56,9,2024,120,6,3,0,0.049586776859504134,0.024793388429752067,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7352233957276044577,0.56,14,2024,107,6,3,0,0.05555555555555555,0.027777777777777776,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7351779832969104673,0.56,13,2024,149,8,3,0,0.05333333333333334,0.02,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7350954462992682272,0.56,13,2024,138,8,3,0,0.05755395683453238,0.02158273381294964,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7350708094302735649,0.56,13,2024,122,6,1,0,0.04878048780487805,0.008130081300813009,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7350207537771220256,0.56,9,2024,129,8,3,0,0.06153846153846154,0.023076923076923078,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7348717316856712480,0.56,11,2024,90,6,2,0,0.06593406593406594,0.02197802197802198,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7348379737519082784,0.56,12,2024,124,6,2,0,0.048,0.016,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7346110636008475937,0.56,14,2024,116,7,2,0,0.05982905982905983,0.017094017094017096,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7345543122400726305,0.56,14,2024,111,7,2,0,0.0625,0.017857142857142856,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7344270149593091361,0.56,10,2024,135,8,2,0,0.058823529411764705,0.014705882352941176,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7343256943923858720,0.56,12,2024,116,7,2,0,0.05982905982905983,0.017094017094017096,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7340916267571858721,0.56,8,2024,115,6,2,0,0.05172413793103448,0.017241379310344827,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7338052242651598112,0.56,9,2024,121,7,3,0,0.05737704918032787,0.02459016393442623,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0
7337268516128591136,0.58,8,2024,154,8,2,0,0.05161290322580645,0.012903225806451613,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7335091592077856032,0.56,11,2024,121,8,2,0,0.06557377049180328,0.01639344262295082,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7332835826579164449,0.56,14,2024,139,7,2,0,0.05,0.014285714285714285,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0
7331811695360363809,0.56,9,2024,110,7,3,0,0.06306306306306306,0.02702702702702703,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7331415350828911904,0.56,9,2024,115,6,2,0,0.05172413793103448,0.017241379310344827,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7330883086684622112,0.56,12,2024,129,7,2,0,0.05384615384615385,0.015384615384615385,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7329423244992236832,0.56,8,2024,113,8,3,0,0.07017543859649122,0.02631578947368421,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7328709134126206241,0.56,8,2024,127,8,1,0,0.0625,0.0078125,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7326123173311728929,0.56,10,2024,147,7,3,2,0.0472972972972973,0.02027027027027027,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0
7325724813115346208,0.56,10,2024,130,7,4,2,0.05343511450381679,0.030534351145038167,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7324696131143847201,0.56,12,2024,154,7,2,0,0.04516129032258064,0.012903225806451613,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7324283735749266721,0.56,12,2024,147,6,1,1,0.04054054054054054,0.006756756756756757,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7323972466445946145,0.56,11,2024,103,7,1,0,0.0673076923076923,0.009615384615384616,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0
7323612868484631840,0.56,12,2024,137,11,0,0,0.07971014492753623,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7323108113698147616,0.56,12,2024,141,7,2,0,0.04929577464788732,0.014084507042253521,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7320909330314775840,0.56,6,2024,156,10,2,0,0.06369426751592357,0.012738853503184714,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7320159598290226464,0.56,11,2024,145,8,2,0,0.0547945205479452,0.0136986301369863,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7319513643534568736,0.56,6,2024,127,9,2,0,0.0703125,0.015625,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7318707614332849441,0.56,10,2023,137,7,2,0,0.050724637681159424,0.014492753623188406,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0
7317664309432077600,0.56,13,2023,121,9,2,0,0.07377049180327869,0.01639344262295082,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7317307650499251488,0.56,11,2023,140,8,2,0,0.05673758865248227,0.014184397163120567,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7316470398261021985,0.56,11,2023,128,8,1,0,0.06201550387596899,0.007751937984496124,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0
7316159323728661792,0.56,10,2023,122,8,2,0,0.06504065040650407,0.016260162601626018,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
7312076882822909217,0.56,14,2023,154,7,2,0,0.04516129032258064,0.012903225806451613,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0
7311663059695570208,0.56,7,2023,117,8,1,0,0.06779661016949153,0.00847457627118644,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7311263969220644129,0.56,14,2023,107,6,1,0,0.05555555555555555,0.009259259259259259,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7310626433129270560,0.56,13,2023,102,6,1,0,0.05825242718446602,0.009708737864077669,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7310258308969991457,0.56,9,2023,119,7,2,0,0.058333333333333334,0.016666666666666666,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7309427596553489696,0.56,10,2023,106,6,2,0,0.056074766355140186,0.018691588785046728,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7309091598472727840,0.56,7,2023,124,7,1,0,0.056,0.008,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7308758430318071072,0.56,8,2023,136,8,5,0,0.058394160583941604,0.0364963503649635,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7306585450305555745,0.56,9,2023,110,7,2,0,0.06306306306306306,0.018018018018018018,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7304665669872782625,0.56,12,2023,129,8,2,0,0.06153846153846154,0.015384615384615385,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7303586993965960480,0.56,12,2023,107,6,2,0,0.05555555555555555,0.018518518518518517,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7303174310259166497,0.56,6,2023,113,7,2,0,0.06140350877192982,0.017543859649122806,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7302346370701118752,0.56,6,2023,118,7,2,0,0.058823529411764705,0.01680672268907563,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7302041138670619936,0.56,9,2023,106,7,1,0,0.06542056074766354,0.009345794392523364,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7301229129314159904,0.56,13,2023,113,7,1,0,0.06140350877192982,0.008771929824561403,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7300846195444927776,0.56,6,2023,110,8,2,0,0.07207207207207207,0.018018018018018018,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7300495910595808545,0.56,14,2023,132,8,3,0,0.06015037593984962,0.022556390977443608,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7299732621825690912,0.56,6,2023,115,7,2,0,0.0603448275862069,0.017241379310344827,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7298264093100674336,0.56,11,2023,93,7,1,0,0.07446808510638298,0.010638297872340425,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7297134358689860896,0.56,10,2023,129,7,2,0,0.05384615384615385,0.015384615384615385,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7296115605927644449,0.56,10,2023,147,8,3,0,0.05405405405405406,0.02027027027027027,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7294901504752782625,0.56,9,2023,124,8,1,0,0.064,0.008,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7294149539781463328,0.56,11,2023,113,6,2,0,0.05263157894736842,0.017543859649122806,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7293176268361665824,0.56,8,2023,145,8,1,0,0.0547945205479452,0.00684931506849315,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7292048482456587553,0.56,11,2023,123,6,2,1,0.04838709677419355,0.016129032258064516,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7291300657355689249,0.46,7,2023,130,7,0,0,0.05343511450381679,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7290955653349133600,0.56,6,2023,99,6,3,0,0.06,0.03,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7290457107726339360,0.56,9,2023,131,6,1,0,0.045454545454545456,0.007575757575757576,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7289785625367153952,0.56,12,2023,90,6,1,0,0.06593406593406594,0.01098901098901099,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7288326750243704096,0.56,6,2023,122,6,1,0,0.04878048780487805,0.008130081300813009,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7287986771483282720,0.56,14,2023,93,6,2,0,0.06382978723404255,0.02127659574468085,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7285256841158790433,0.56,11,2023,110,6,3,0,0.05405405405405406,0.02702702702702703,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7284876929713442080,0.56,9,2023,134,7,2,0,0.05185185185185185,0.014814814814814815,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7283524894585883936,0.56,12,2023,103,6,2,0,0.057692307692307696,0.019230769230769232,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7283139399582240032,0.56,9,2023,105,7,2,0,0.0660377358490566,0.018867924528301886,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7282663509505133856,0.56,11,2023,116,6,2,0,0.05128205128205128,0.017094017094017096,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7281279828307856673,0.56,7,2023,114,6,1,0,0.05217391304347826,0.008695652173913044,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7280571511138782496,0.56,13,2023,98,6,2,0,0.06060606060606061,0.020202020202020204,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7280108212878200096,0.56,14,2023,125,7,1,0,0.05555555555555555,0.007936507936507936,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7279032970286009632,0.56,8,2023,116,6,1,0,0.05128205128205128,0.008547008547008548,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7277939332831251744,0.56,11,2023,121,7,1,0,0.05737704918032787,0.00819672131147541,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7276041559500475680,0.56,9,2023,131,7,2,0,0.05303030303030303,0.015151515151515152,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7274647533002034465,0.56,14,2023,115,6,2,0,0.05172413793103448,0.017241379310344827,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7271935381937884448,0.56,10,2023,161,9,1,0,0.05555555555555555,0.006172839506172839,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7270111755886415137,0.56,9,2023,130,7,1,0,0.05343511450381679,0.007633587786259542,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7269759073967525153,0.56,12,2023,210,6,1,0,0.02843601895734597,0.004739336492890996,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7265326628274752801,0.56,6,2023,120,6,1,0,0.049586776859504134,0.008264462809917356,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7264958192017362208,0.56,11,2023,125,7,2,0,0.05555555555555555,0.015873015873015872,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7264173669612670240,0.56,14,2023,108,7,2,0,0.06422018348623854,0.01834862385321101,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7262342975752113441,0.56,9,2023,161,8,2,0,0.04938271604938271,0.012345679012345678,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7262001980095106337,0.56,7,2023,129,7,1,0,0.05384615384615385,0.007692307692307693,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7259455690996075803,0.56,10,2023,143,6,1,0,0.041666666666666664,0.006944444444444444,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7259047429796908315,0.56,8,2023,125,6,3,0,0.047619047619047616,0.023809523809523808,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7258676118033599771,0.56,9,2023,152,7,2,0,0.0457516339869281,0.013071895424836602,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7256066819247623450,0.56,9,2023,142,6,2,0,0.04195804195804196,0.013986013986013986,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7254561581449612571,0.56,7,2023,139,7,1,0,0.05,0.007142857142857143,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7253425216984976667,0.56,11,2023,131,8,2,0,0.06060606060606061,0.015151515151515152,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7252685251112176922,0.56,13,2023,131,7,1,0,0.05303030303030303,0.007575757575757576,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7246768104922008858,0.56,10,2023,114,7,2,0,0.06086956521739131,0.017391304347826087,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7245708272181759258,0.56,8,2023,141,7,2,0,0.04929577464788732,0.014084507042253521,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7245239505911893274,0.56,9,2023,107,7,2,0,0.06481481481481481,0.018518518518518517,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7244550731141844251,0.56,14,2023,218,7,4,0,0.0319634703196347,0.0182648401826484,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7242719682128530714,0.56,11,2023,112,6,1,0,0.05309734513274336,0.008849557522123894,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7242348894435167514,0.56,12,2023,125,6,3,0,0.047619047619047616,0.023809523809523808,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7241956873698577691,0.56,13,2023,122,6,2,0,0.04878048780487805,0.016260162601626018,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7241209133540609307,0.56,9,2023,164,7,2,0,0.04242424242424243,0.012121212121212121,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7239735340737498395,0.56,10,2023,112,6,1,0,0.05309734513274336,0.008849557522123894,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7239344688006728986,0.56,13,2023,149,6,4,0,0.04,0.02666666666666667,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7238235896724704538,0.56,6,2023,87,6,0,0,0.06818181818181818,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7237872414581935386,0.56,7,2023,193,6,4,0,0.030927835051546393,0.020618556701030927,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7237511650532773146,0.56,9,2023,106,6,1,0,0.056074766355140186,0.009345794392523364,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7237120496020573467,0.53,8,2023,99,6,1,0,0.06,0.01,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7236760874646637851,0.56,9,2023,104,6,1,0,0.05714285714285714,0.009523809523809525,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7236382869650689306,0.56,12,2023,103,6,0,0,0.057692307692307696,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7236043111128894747,0.56,11,2023,121,7,1,0,0.05737704918032787,0.00819672131147541,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7235651777805290778,0.56,12,2023,120,6,2,0,0.049586776859504134,0.01652892561983471,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7235266120414924058,0.56,6,2023,96,7,2,0,0.07216494845360824,0.020618556701030927,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7234782434531839258,0.56,9,2023,163,7,6,0,0.042682926829268296,0.036585365853658534,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
7233784589523717402,1.78,13,2023,112,6,2,0,0.05309734513274336,0.017699115044247787,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7233472157588753691,0.56,11,2023,115,6,1,0,0.05172413793103448,0.008620689655172414,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7233097610821700890,0.56,8,2023,128,8,1,0,0.06201550387596899,0.007751937984496124,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7230327665918512411,0.56,8,2023,149,6,2,0,0.04,0.013333333333333334,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7229342870518385946,0.56,9,2023,112,7,3,0,0.061946902654867256,0.02654867256637168,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7228975701066550554,0.56,10,2023,140,7,2,0,0.04964539007092199,0.014184397163120567,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7227881339125583131,0.56,6,2023,134,7,2,0,0.05185185185185185,0.014814814814814815,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7227547227005209882,0.56,8,2023,120,6,2,0,0.049586776859504134,0.01652892561983471,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7227138868447923482,0.56,6,2023,105,7,1,0,0.0660377358490566,0.009433962264150943,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
7226734943869750555,0.56,11,2023,103,6,1,0,0.057692307692307696,0.009615384615384616,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7226428593075752218,0.56,10,2023,127,7,2,0,0.0546875,0.015625,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7226043488738069787,0.56,6,2023,140,8,2,0,0.05673758865248227,0.014184397163120567,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0
7225632323146943771,0.56,10,2023,119,7,2,0,0.058333333333333334,0.016666666666666666,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7225296808900152603,0.56,11,2023,120,7,1,0,0.05785123966942149,0.008264462809917356,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7224934115089370395,0.56,8,2023,129,7,1,0,0.05384615384615385,0.007692307692307693,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7223080468101483781,0.56,9,2023,90,6,1,0,0.06593406593406594,0.01098901098901099,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7221875155184733445,0.56,10,2023,133,7,1,0,0.05223880597014925,0.007462686567164179,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7221552853356236037,0.75,13,2023,105,6,1,0,0.05660377358490566,0.009433962264150943,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7219686321739123974,0.56,14,2023,98,5,1,0,0.050505050505050504,0.010101010101010102,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7218857185764216069,0.56,6,2023,121,7,1,0,0.05737704918032787,0.00819672131147541,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7218493650160897306,0.56,7,2023,105,6,1,0,0.05660377358490566,0.009433962264150943,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7218219061707033882,0.56,8,2023,114,5,1,0,0.043478260869565216,0.008695652173913044,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7215656408069442822,0.56,8,2023,129,7,1,0,0.05384615384615385,0.007692307692307693,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7215124561799449861,0.56,8,2023,117,8,1,0,0.06779661016949153,0.00847457627118644,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7214767845383900421,0.56,13,2023,97,6,2,0,0.061224489795918366,0.02040816326530612,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7213655175318211845,0.57,8,2023,81,6,1,0,0.07317073170731707,0.012195121951219513,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7213453348270378246,0.56,7,2023,96,6,1,0,0.061855670103092786,0.010309278350515464,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7213053350290459910,0.56,7,2023,126,7,2,0,0.05511811023622047,0.015748031496062992,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7211932492914298118,0.56,13,2023,90,6,2,0,0.06593406593406594,0.02197802197802198,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7211431817205878021,0.56,12,2023,134,6,2,1,0.044444444444444446,0.014814814814814815,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7211130311667715334,0.56,9,2023,102,6,2,0,0.05825242718446602,0.019417475728155338,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7210434710646836485,0.56,7,2023,125,6,1,1,0.047619047619047616,0.007936507936507936,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7209925340557348101,0.56,8,2023,104,6,0,0,0.05714285714285714,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7208839545989762309,0.56,10,2023,116,7,2,0,0.05982905982905983,0.017094017094017096,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7208539932422425861,0.56,6,2023,114,6,1,0,0.05217391304347826,0.008695652173913044,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7207350500419702022,0.56,10,2023,102,7,1,0,0.06796116504854369,0.009708737864077669,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
7204907848449527045,0.56,6,2023,94,6,1,0,0.06315789473684211,0.010526315789473684,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
7203810617180933382,0.56,13,2023,126,7,1,1,0.05511811023622047,0.007874015748031496,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
7203048812351327494,0.56,9,2023,123,9,2,0,0.07258064516129033,0.016129032258064516,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0
