video_id,aspect_ratio,video_duration,release_year,text_len,nb_hashtags,nb_emojis,hashtag_density,emoji_density,sentiment_score,sentiment_abs,lang_lang_detected_en,up_uploader_alpedhuez,up_uploader_avoriaz,up_uploader_baqueiraberetoficial,up_uploader_chamonix_montblanc_off,up_uploader_crans_montana,up_uploader_davosklosters,up_uploader_grandvalira_andorra,up_uploader_kitzbuehel_official,up_uploader_lech_zuers,up_uploader_megeve_officiel,up_uploader_stanton_arlberg_official,up_uploader_tignesofficiel,up_uploader_val_thorens
7210434710646836485,0.56,7,2023,125,6,1,0.0476190476190476,0.0079365079365079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7209925340557348101,0.56,8,2023,104,6,0,0.0571428571428571,0.0,-0.2916666666666667,0.2916666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7208839545989762309,0.56,10,2023,116,7,2,0.0598290598290598,0.017094017094017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7208539932422425861,0.56,6,2023,114,6,1,0.0521739130434782,0.008695652173913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7207350500419702022,0.56,10,2023,102,7,1,0.0679611650485436,0.0097087378640776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7204907848449527045,0.56,6,2023,94,6,1,0.0631578947368421,0.0105263157894736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7203810617180933382,0.56,13,2023,126,7,1,0.0551181102362204,0.0078740157480314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7203048812351327494,0.56,9,2023,123,9,2,0.0725806451612903,0.0161290322580645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7202313398300724485,0.56,7,2023,117,7,3,0.059322033898305,0.0254237288135593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7201579247616494853,0.56,10,2023,120,8,2,0.0661157024793388,0.0165289256198347,-0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7198831282984324358,0.56,10,2023,154,9,1,0.0580645161290322,0.0064516129032258,0.225,0.225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7198189694750838022,0.56,14,2023,126,8,1,0.0629921259842519,0.0078740157480314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7197445468585037062,0.56,6,2023,131,9,1,0.0681818181818181,0.0075757575757575,0.375,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7196711667420384517,0.56,8,2023,129,7,3,0.0538461538461538,0.023076923076923,0.3666666666666667,0.3666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7195937456271691014,0.56,13,2023,141,8,2,0.056338028169014,0.0140845070422535,0.9,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7195215450970606853,0.56,13,2023,125,8,1,0.0634920634920634,0.0079365079365079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7192298503878577413,0.56,8,2023,148,9,1,0.0604026845637583,0.0067114093959731,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7191848035784117510,0.56,11,2023,127,8,3,0.0625,0.0234375,-0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7188587993752702213,0.46,10,2023,132,7,1,0.0526315789473684,0.0075187969924812,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7184844462525287685,0.56,7,2023,117,8,0,0.0677966101694915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7184090635018784005,0.56,10,2023,131,9,2,0.0681818181818181,0.0151515151515151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7183009043407965445,0.56,8,2022,175,11,2,0.0625,0.0113636363636363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7181547992061676805,0.56,6,2022,132,9,1,0.0676691729323308,0.0075187969924812,0.6000000000000001,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7179688144382512390,0.56,7,2022,140,9,1,0.0638297872340425,0.0070921985815602,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7177655896699325702,0.56,14,2022,157,9,1,0.0569620253164556,0.0063291139240506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7176917454893911301,0.56,7,2022,110,6,1,0.054054054054054,0.009009009009009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7172555111879757062,0.56,14,2022,163,7,2,0.0426829268292682,0.0121951219512195,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7164772525006720262,0.56,11,2022,291,9,3,0.0308219178082191,0.0102739726027397,0.46875,0.46875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7143162692004482310,0.56,12,2022,164,7,3,0.0424242424242424,0.0181818181818181,0.85,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7137227107456879877,0.56,9,2022,79,6,2,0.075,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7135716231218318597,0.56,10,2022,93,7,1,0.0744680851063829,0.0106382978723404,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7133481707449142533,0.56,12,2022,100,6,1,0.0594059405940594,0.0099009900990099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7130906655885102341,0.56,12,2022,109,9,1,0.0818181818181818,0.009090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7130612533437762821,0.56,9,2022,83,5,2,0.0595238095238095,0.0238095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7129505006046170373,0.56,6,2022,140,8,1,0.0567375886524822,0.0070921985815602,0.6,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7127182082568113413,0.56,9,2022,101,7,1,0.0686274509803921,0.0098039215686274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7116439198285958405,0.56,14,2022,153,9,2,0.0584415584415584,0.0129870129870129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7113851055355596038,0.56,13,2022,152,7,1,0.0457516339869281,0.0065359477124183,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7112440653350571269,0.56,9,2022,120,9,2,0.0743801652892562,0.0165289256198347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7108997263912979717,0.56,9,2022,122,7,1,0.056910569105691,0.008130081300813,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7104552926231743749,0.56,11,2022,134,8,1,0.0592592592592592,0.0074074074074074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7103816728982916357,0.56,8,2022,164,9,2,0.0545454545454545,0.0121212121212121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7101649191662882053,0.56,6,2022,132,6,1,0.0451127819548872,0.0075187969924812,0.0722222222222222,0.0722222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7100934148864494854,0.56,8,2022,150,11,1,0.0728476821192053,0.0066225165562913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7098701138203069702,0.56,11,2022,165,8,2,0.0481927710843373,0.0120481927710843,0.3958333333333333,0.3958333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7095721528142155014,0.56,6,2022,114,9,1,0.0782608695652174,0.008695652173913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7088619536202648837,0.56,10,2022,99,6,2,0.06,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7078227199463066886,0.56,9,2022,77,5,1,0.0641025641025641,0.0128205128205128,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7077571361660521733,0.56,11,2022,115,5,1,0.043103448275862,0.0086206896551724,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7070162555695615237,0.56,13,2022,102,6,1,0.058252427184466,0.0097087378640776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7068640088774741254,0.56,14,2022,128,6,1,0.0465116279069767,0.0077519379844961,-0.3583333333333333,0.3583333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7067063225736580357,0.55,12,2022,100,5,1,0.0495049504950495,0.0099009900990099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7059301793574046982,0.56,12,2022,135,8,2,0.0588235294117647,0.0147058823529411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7041273346830454022,0.56,8,2021,70,4,0,0.056338028169014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7040300833019415813,0.56,8,2021,79,2,0,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7036035511869246725,0.46,12,2021,70,4,0,0.056338028169014,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7013121880366255365,0.56,6,2021,44,0,0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6969101040918465798,0.67,10,2021,126,8,1,0.0629921259842519,0.0078740157480314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7532594185912847638,0.56,8,2025,96,5,2,0.0515463917525773,0.0206185567010309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7524347836541046038,0.56,8,2025,120,7,2,0.0578512396694214,0.0165289256198347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7518292077080268054,0.56,8,2025,83,7,3,0.0833333333333333,0.0357142857142857,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7508716246301510914,0.63,10,2025,109,7,1,0.0636363636363636,0.009090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7506795063012232470,0.56,10,2025,133,7,5,0.0522388059701492,0.0373134328358208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7506217095441435926,0.75,8,2025,118,8,3,0.0672268907563025,0.0252100840336134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7505058159258504470,0.56,14,2025,197,7,8,0.0353535353535353,0.0404040404040404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7502082897935928598,0.56,12,2025,97,6,1,0.0612244897959183,0.010204081632653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7500926454671232278,0.56,7,2025,153,8,1,0.0519480519480519,0.0064935064935064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7495455289882184982,0.56,7,2025,167,8,4,0.0476190476190476,0.0238095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7490268698918309142,0.56,13,2025,116,8,1,0.0683760683760683,0.0085470085470085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7486391346727537942,0.56,12,2025,197,8,7,0.0404040404040404,0.0353535353535353,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7479158367873748246,0.56,13,2025,165,10,4,0.0602409638554216,0.0240963855421686,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7478407463675481366,0.56,11,2025,163,9,8,0.0548780487804878,0.048780487804878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7472755159945252118,0.56,10,2025,129,10,3,0.0769230769230769,0.023076923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7467247804717550870,0.56,12,2025,136,11,1,0.0802919708029197,0.0072992700729927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7459483581803482390,0.56,12,2025,135,9,1,0.0661764705882353,0.0073529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7457155091238259990,0.56,10,2025,135,11,1,0.0808823529411764,0.0073529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7455422115802565910,0.56,12,2025,188,10,8,0.0529100529100529,0.0423280423280423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7450928915159190806,0.56,8,2024,113,11,8,0.0964912280701754,0.0701754385964912,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7448354400998853910,0.56,10,2024,130,10,1,0.0763358778625954,0.0076335877862595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7447200750096223510,0.56,11,2024,114,8,2,0.0695652173913043,0.017391304347826,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7446429495948594454,0.56,10,2024,196,10,3,0.0507614213197969,0.015228426395939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7444926040855661846,0.56,6,2024,136,10,3,0.072992700729927,0.0218978102189781,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7443866656956255510,0.56,9,2024,190,9,6,0.0471204188481675,0.031413612565445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7440567441777757472,0.46,14,2024,94,8,4,0.0842105263157894,0.0421052631578947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7439661735742557472,0.56,14,2024,158,8,3,0.050314465408805,0.0188679245283018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7439269165111725345,0.56,9,2024,131,7,5,0.053030303030303,0.0378787878787878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7436892906801073441,0.46,9,2024,92,7,4,0.075268817204301,0.043010752688172,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7421851827794152737,0.57,8,2024,80,6,1,0.074074074074074,0.0123456790123456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7418157210896698657,0.56,12,2024,75,6,2,0.0789473684210526,0.0263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7269755991049260320,0.56,6,2023,105,5,1,0.0471698113207547,0.0094339622641509,0.8,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7253058884762537242,0.56,12,2023,164,7,2,0.0424242424242424,0.0121212121212121,0.5333333333333333,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7252274964206832923,0.56,7,2023,156,6,2,0.0382165605095541,0.0127388535031847,-0.0416666666666666,0.0416666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7250832194392886554,0.56,10,2023,93,6,1,0.0638297872340425,0.0106382978723404,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7245283945619655963,0.56,12,2023,188,8,1,0.0423280423280423,0.0052910052910052,0.4785714285714285,0.4785714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7239748390974704922,0.56,7,2023,113,6,0,0.0526315789473684,0.0,0.5785714285714286,0.5785714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7226711933150432538,0.56,8,2023,250,7,3,0.0278884462151394,0.0119521912350597,0.85,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7202909898219326725,0.56,12,2023,145,8,3,0.0547945205479452,0.0205479452054794,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7192172787723783430,0.56,13,2023,230,6,3,0.0259740259740259,0.0129870129870129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7148719596487363845,0.56,6,2022,82,5,3,0.0602409638554216,0.036144578313253,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7510326060676975894,0.56,7,2025,142,4,5,0.0279720279720279,0.0349650349650349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7494590607797554454,0.56,9,2025,612,6,11,0.0097879282218597,0.0179445350734094,0.1916666666666666,0.1916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7494205664135236886,0.56,8,2025,116,5,1,0.0427350427350427,0.0085470085470085,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7483554122663234838,0.56,11,2025,110,5,2,0.045045045045045,0.018018018018018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7475642830430522646,0.56,9,2025,86,5,1,0.057471264367816,0.0114942528735632,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7471186366500539670,0.56,10,2025,169,4,3,0.0235294117647058,0.0176470588235294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7467520617160396054,0.56,6,2025,144,7,4,0.0482758620689655,0.0275862068965517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7464890614258158870,0.56,12,2025,117,6,4,0.0508474576271186,0.0338983050847457,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7463516081081027862,0.56,11,2025,101,5,2,0.0490196078431372,0.0196078431372549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7460568175726398742,0.56,7,2025,359,9,3,0.025,0.0083333333333333,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7458380266004843798,0.56,14,2025,114,7,3,0.0608695652173913,0.0260869565217391,0.125,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7456101045601570070,0.56,9,2025,141,5,3,0.0352112676056338,0.0211267605633802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7453132168940915991,0.56,10,2024,126,0,2,0.0,0.0157480314960629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7453016788465454358,0.56,13,2024,201,10,3,0.0495049504950495,0.0148514851485148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7452742967695002902,0.56,13,2024,142,6,2,0.0419580419580419,0.0139860139860139,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7444856032486116630,0.56,9,2024,152,7,3,0.0457516339869281,0.0196078431372549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7439301301864877344,0.56,12,2024,119,7,1,0.0583333333333333,0.0083333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7397696022975188257,0.56,9,2024,79,4,1,0.05,0.0125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7395222817677085985,0.56,6,2024,102,5,1,0.0485436893203883,0.0097087378640776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7384844059896057120,0.56,6,2024,50,3,2,0.0588235294117647,0.0392156862745098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7384476119744974112,0.56,12,2024,106,6,2,0.0560747663551401,0.0186915887850467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7384098121715813664,0.56,14,2024,84,6,2,0.0705882352941176,0.0235294117647058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7379994182741429536,0.56,12,2024,96,6,1,0.0618556701030927,0.0103092783505154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7371436708778315041,0.56,12,2024,115,6,2,0.0517241379310344,0.0172413793103448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7369882061445926177,0.56,8,2024,98,7,2,0.0707070707070707,0.0202020202020202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7361717788299250976,0.56,9,2024,129,4,3,0.0307692307692307,0.023076923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7351084194061126945,0.56,13,2024,61,4,1,0.064516129032258,0.0161290322580645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7343665662876781856,0.56,11,2024,60,4,2,0.0655737704918032,0.0327868852459016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7333568243367431456,0.56,8,2024,60,4,0,0.0655737704918032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7332865581789629729,0.56,11,2024,157,5,1,0.0316455696202531,0.0063291139240506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7332521954538245408,0.56,10,2024,80,4,1,0.0493827160493827,0.0123456790123456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
